,countyCode,County,State,county_state,total_coverage,total_claims,mean_total_coverage,mean_total_claims
1596,32019,Lyon,NV,"Lyon County, NV",2972500.0,472591.01,148625.0,23629.5505
1597,32021,Mineral,NV,"Mineral County, NV",30000.0,2662.8,30000.0,2662.8
1598,32023,Nye,NV,"Nye County, NV",23745500.0,1013444.11,208293.8596491228,8889.860614035088
1599,32027,Pershing,NV,"Pershing County, NV",40000.0,18852.65,10000.0,4713.1625
1600,32029,Storey,NV,"Storey County, NV",1187100.0,36033.99,118710.0,3603.399
1601,32031,Washoe,NV,"Washoe County, NV",185584100.0,30713125.05,245806.7549668874,40679.63582781457
1602,32033,White Pine,NV,"White Pine County, NV",399800.0,389.63,57114.28571428572,55.66142857142857
1603,32510,Carson City,NV,"Carson City County, NV",11940500.0,547039.47,132672.22222222222,6078.216333333333
1604,33001,Belknap,NH,"Belknap County, NH",12181600.0,927045.85,110741.81818181818,8427.689545454545
1605,33003,Carroll,NH,"Carroll County, NH",25911200.0,2127914.43,97778.11320754715,8029.865773584906
1606,33005,Cheshire,NH,"Cheshire County, NH",41977500.0,6609569.88,168584.3373493976,26544.45734939759
1607,33007,Coos,NH,"Coos County, NH",6466500.0,515019.5,71060.43956043955,5659.554945054945
1608,33009,Grafton,NH,"Grafton County, NH",45132300.0,4479010.8,131198.5465116279,13020.380232558138
1609,33011,Hillsborough,NH,"Hillsborough County, NH",99464400.0,9395002.11,163324.1379310345,15426.932857142856
1610,33013,Merrimack,NH,"Merrimack County, NH",48253800.0,6043157.51,159780.79470198674,20010.455331125828
1611,33015,Rockingham,NH,"Rockingham County, NH",286237100.0,18612443.47,154890.20562770564,10071.668544372294
1612,33017,Strafford,NH,"Strafford County, NH",22145500.0,2154658.32,164040.74074074073,15960.432
1613,33019,Sullivan,NH,"Sullivan County, NH",6723400.0,955603.04,137212.24489795917,19502.102857142854
1614,34001,Atlantic,NJ,"Atlantic County, NJ",4532247900.0,470470409.47,217301.04521263845,22556.95495373256
1615,34003,Bergen,NJ,"Bergen County, NJ",3640013600.0,432077885.55,241973.91477763743,28720.944266817336
1616,34005,Burlington,NJ,"Burlington County, NJ",339449400.0,28012430.53,161182.05128205128,13301.249064577398
1617,34007,Camden,NJ,"Camden County, NJ",160036700.0,8084722.06,124252.09627329191,6272.088487199379
1618,34009,Cape May,NJ,"Cape May County, NJ",6307433200.0,404803475.2,224017.3746270777,14377.165620116491
1619,34011,Cumberland,NJ,"Cumberland County, NJ",100242400.0,12572837.16,131207.32984293194,16456.593141361256
1620,34013,Essex,NJ,"Essex County, NJ",1481208300.0,165484331.37,243020.22969647247,27150.833694831832
1621,34015,Gloucester,NJ,"Gloucester County, NJ",101758700.0,4697921.55,143930.26874115982,6644.867821782178
1622,34017,Hudson,NJ,"Hudson County, NJ",6067171100.0,190848865.26,1089258.7253141832,34263.7101005386
1623,34019,Hunterdon,NJ,"Hunterdon County, NJ",343030400.0,41607060.89,208149.5145631068,25247.00296723301
1624,34021,Mercer,NJ,"Mercer County, NJ",391066900.0,51126453.91,157624.70777912132,20607.19625554212
1625,34023,Middlesex,NJ,"Middlesex County, NJ",1149665900.0,170160430.4,217616.1082718153,32209.05364376301
1626,34025,Monmouth,NJ,"Monmouth County, NJ",4784010800.0,891486243.61,241008.10075566752,44911.14577380352
1627,34027,Morris,NJ,"Morris County, NJ",1481579900.0,196773395.3,157917.27776593476,20973.5019505436
1628,34029,Ocean,NJ,"Ocean County, NJ",11930071200.0,2420418536.04,226997.32095288837,46054.085852043536
1629,34031,Passaic,NJ,"Passaic County, NJ",2305588200.0,317359949.1,159357.76886922863,21935.30198368814
1630,34033,Salem,NJ,"Salem County, NJ",105940000.0,9666053.48,127638.55421686747,11645.847566265062
1631,34035,Somerset,NJ,"Somerset County, NJ",1296115600.0,243504040.63,197729.3058733791,37147.83228527841
1632,34037,Sussex,NJ,"Sussex County, NJ",32536700.0,1953616.83,163501.00502512563,9817.17
1633,34039,Union,NJ,"Union County, NJ",1578060700.0,164427350.15,205556.94932916504,21412.599316317228
1634,34041,Warren,NJ,"Warren County, NJ",194927700.0,31381259.11,156820.35398230088,25246.38705551086
1635,35001,Bernalillo,NM,"Bernalillo County, NM",20942900.0,1391603.58,124660.11904761904,8283.354642857143
1636,35003,Catron,NM,"Catron County, NM",359600.0,168085.22,71920.0,33617.044
1637,35005,Chaves,NM,"Chaves County, NM",5096000.0,260709.44,113244.44444444444,5793.543111111111
1638,35006,Cibola,NM,"Cibola County, NM",1630200.0,330729.3,67925.0,13780.3875
1639,35007,Colfax,NM,"Colfax County, NM",772900.0,13049.9,96612.5,1631.2375
1640,35009,Curry,NM,"Curry County, NM",10466700.0,509349.52,201282.6923076923,9795.183076923076
1641,35013,Dona Ana,NM,"Dona Ana County, NM",34135600.0,4726193.53,168988.1188118812,23396.997673267328
1642,35015,Eddy,NM,"Eddy County, NM",3624300.0,332646.52,71064.70588235294,6522.480784313726
1643,35017,Grant,NM,"Grant County, NM",2066000.0,114115.16,158923.07692307694,8778.08923076923
1644,35023,Hidalgo,NM,"Hidalgo County, NM",120100.0,27827.79,40033.333333333336,9275.93
1645,35025,Lea,NM,"Lea County, NM",11695700.0,912638.98,57331.86274509804,4473.720490196079
1646,35027,Lincoln,NM,"Lincoln County, NM",21065900.0,2223361.52,210659.0,22233.6152
1647,35028,Los Alamos,NM,"Los Alamos County, NM",2873000.0,30867.76,287300.0,3086.776
1648,35029,Luna,NM,"Luna County, NM",519800.0,151028.26,129950.0,37757.065
1649,35031,McKinley,NM,"McKinley County, NM",2447600.0,30828.26,122380.0,1541.413
1650,35035,Otero,NM,"Otero County, NM",18907900.0,1562260.05,150062.6984126984,12398.889285714286
1651,35037,Quay,NM,"Quay County, NM",432600.0,12313.26,43260.0,1231.326
1652,35039,Rio Arriba,NM,"Rio Arriba County, NM",4285600.0,294300.79,142853.33333333334,9810.026333333331
1653,35041,Roosevelt,NM,"Roosevelt County, NM",2524700.0,356744.78,74255.88235294117,10492.493529411764
1654,35043,Sandoval,NM,"Sandoval County, NM",6101500.0,303592.16,129819.1489361702,6459.407659574467
1655,35045,San Juan,NM,"San Juan County, NM",9176000.0,506764.27,195234.04255319148,10782.2185106383
1656,35047,San Miguel,NM,"San Miguel County, NM",3227900.0,98658.01,146722.72727272726,4484.455
1657,35049,Santa Fe,NM,"Santa Fe County, NM",10427800.0,895365.35,212812.2448979592,18272.76224489796
1658,35051,Sierra,NM,"Sierra County, NM",1663000.0,165701.47,103937.5,10356.341875
1659,35053,Socorro,NM,"Socorro County, NM",3414600.0,109029.4,179715.7894736842,5738.38947368421
1660,35055,Taos,NM,"Taos County, NM",2793400.0,51076.03,121452.17391304349,2220.696956521739
1661,35057,Torrance,NM,"Torrance County, NM",350000.0,4797.45,350000.0,4797.45
1662,35061,Valencia,NM,"Valencia County, NM",17145800.0,1132353.15,137166.4,9058.8252
1663,36001,Albany,NY,"Albany County, NY",55745600.0,4396571.23,155713.96648044692,12280.925223463688
1664,36003,Allegany,NY,"Allegany County, NY",7144700.0,720448.92,35903.01507537688,3620.346331658292
1665,36005,Bronx,NY,"Bronx County, NY",445202600.0,28440129.41,226335.8413828165,14458.632135231315
1666,36007,Broome,NY,"Broome County, NY",464276200.0,136651274.58,149045.3290529695,43868.78798715891
1667,36009,Cattaraugus,NY,"Cattaraugus County, NY",33571000.0,5090047.37,67547.28370221327,10241.544004024145
1668,36011,Cayuga,NY,"Cayuga County, NY",20055000.0,1542207.09,74553.9033457249,5733.11185873606
1669,36013,Chautauqua,NY,"Chautauqua County, NY",82641400.0,10004237.65,44335.51502145923,5367.080284334764
1670,36015,Chemung,NY,"Chemung County, NY",21704900.0,2250762.28,71870.5298013245,7452.8552317880785
1671,36017,Chenango,NY,"Chenango County, NY",63447300.0,11203037.82,100232.70142180094,17698.321990521326
1672,36019,Clinton,NY,"Clinton County, NY",27190000.0,4891991.83,91241.61073825504,16416.079966442954
1673,36021,Columbia,NY,"Columbia County, NY",28338200.0,3012211.9,121623.17596566524,12927.948068669528
1674,36023,Cortland,NY,"Cortland County, NY",25921700.0,3441779.2,72406.98324022346,9613.90837988827
1675,36025,Delaware,NY,"Delaware County, NY",133997400.0,39213415.32,104278.13229571984,30516.27651361868
1676,36027,Dutchess,NY,"Dutchess County, NY",155749400.0,13447855.51,207389.34753661783,17906.598548601865
1677,36029,Erie,NY,"Erie County, NY",148286000.0,13934963.07,54257.59238931577,5098.779023051592
1678,36031,Essex,NY,"Essex County, NY",34294800.0,6477195.93,92438.8140161725,17458.749137466308
1679,36033,Franklin,NY,"Franklin County, NY",2547300.0,175505.81999999998,62129.26829268293,4280.629756097561
1680,36035,Fulton,NY,"Fulton County, NY",10852500.0,841352.98,91197.47899159664,7070.193109243697
1681,36037,Genesee,NY,"Genesee County, NY",9958100.0,1474596.65,70127.4647887324,10384.483450704223
1682,36039,Greene,NY,"Greene County, NY",92567400.0,18337651.04,160707.29166666666,31836.19972222222
1683,36041,Hamilton,NY,"Hamilton County, NY",4160800.0,533218.69,134219.35483870967,17200.602903225805
1684,36043,Herkimer,NY,"Herkimer County, NY",40479600.0,7295273.37,94800.0,17084.949344262295
1685,36045,Jefferson,NY,"Jefferson County, NY",29279200.0,2423783.64,116650.19920318724,9656.508525896415
1686,36047,Kings,NY,"Kings County, NY",2328206600.0,324549856.28,377894.2704106476,52678.11333874371
1687,36049,Lewis,NY,"Lewis County, NY",3753800.0,407133.94,101454.05405405404,11003.62
1688,36051,Livingston,NY,"Livingston County, NY",8161200.0,540294.18,75566.66666666667,5002.72388888889
1689,36053,Madison,NY,"Madison County, NY",22996700.0,4231129.74,78220.06802721089,14391.597755102042
1690,36055,Monroe,NY,"Monroe County, NY",121592200.0,4572364.78,146850.48309178744,5522.179685990339
1691,36057,Montgomery,NY,"Montgomery County, NY",41911700.0,8876523.78,145526.73611111112,30821.263125
1692,36059,Nassau,NY,"Nassau County, NY",12438679600.0,2232914995.52,247575.3274153099,44443.19484733888
1693,36061,New York,NY,"New York County, NY",1131703800.0,124063014.01,577989.6833503575,63362.11134320736
1694,36063,Niagara,NY,"Niagara County, NY",17877400.0,1058210.99,95601.06951871658,5658.882299465241
1695,36065,Oneida,NY,"Oneida County, NY",115587800.0,16870287.29,104889.110707804,15281.05732789855
1696,36067,Onondaga,NY,"Onondaga County, NY",85279800.0,7813808.4,87287.41044012283,7997.756806550666
1697,36069,Ontario,NY,"Ontario County, NY",32500000.0,2045114.18,141921.39737991267,8930.629606986899
1698,36071,Orange,NY,"Orange County, NY",310901600.0,25818696.16,152477.488965179,12662.43068170672
1699,36073,Orleans,NY,"Orleans County, NY",3159100.0,91739.65,87752.77777777778,2548.323611111111
1700,36075,Oswego,NY,"Oswego County, NY",22902500.0,2360276.38,102243.30357142857,10536.948125
1701,36077,Otsego,NY,"Otsego County, NY",56655100.0,8952189.35,119525.52742616032,18886.47542194093
1702,36079,Putnam,NY,"Putnam County, NY",47544100.0,4039590.7,141500.29761904763,12022.59136904762
1703,36081,Queens,NY,"Queens County, NY",3302017900.0,680209198.38,231558.0575035063,47700.50479523142
1704,36083,Rensselaer,NY,"Rensselaer County, NY",60198300.0,5685378.67,134371.20535714287,12690.577388392858
1705,36085,Richmond,NY,"Richmond County, NY",1813059100.0,282639986.58,88183.80836575876,13747.08105933852
1706,36087,Rockland,NY,"Rockland County, NY",409078000.0,44987219.7,112106.87859687586,12328.643381748425
1707,36089,St. Lawrence,NY,"St. Lawrence County, NY",5890900.0,579528.97,66942.04545454546,6585.556477272727
1708,36091,Saratoga,NY,"Saratoga County, NY",70585100.0,8011079.35,121072.2126929674,13741.130960548884
1709,36093,Schenectady,NY,"Schenectady County, NY",44456200.0,8627452.22,114873.90180878554,22293.158191214472
1710,36095,Schoharie,NY,"Schoharie County, NY",72317400.0,31011090.62,107455.27488855868,46078.88650817236
1711,36097,Schuyler,NY,"Schuyler County, NY",4000700.0,409911.2,133356.66666666666,13663.706666666669
1712,36099,Seneca,NY,"Seneca County, NY",12914800.0,975748.65,115310.71428571428,8712.041517857144
1713,36101,Steuben,NY,"Steuben County, NY",21911500.0,1753921.98,59380.75880758808,4753.176097560976
1714,36103,Suffolk,NY,"Suffolk County, NY",7125473100.0,1061268440.79,214467.6468817722,31942.825691969658
1715,36105,Sullivan,NY,"Sullivan County, NY",121712500.0,16053740.16,127983.70136698212,16880.904479495268
1716,36107,Tioga,NY,"Tioga County, NY",172056700.0,60301704.6,110576.2853470437,38754.3088688946
1717,36109,Tompkins,NY,"Tompkins County, NY",21391300.0,1927987.66,73257.87671232877,6602.697465753425
1718,36111,Ulster,NY,"Ulster County, NY",215249800.0,28804917.41,167901.5600624025,22468.734329173167
1719,36113,Warren,NY,"Warren County, NY",16857100.0,2127670.53,138172.95081967214,17439.922377049177
1720,36115,Washington,NY,"Washington County, NY",12478800.0,1397527.64,92435.55555555556,10352.056592592591
1721,36117,Wayne,NY,"Wayne County, NY",36291800.0,2835887.85,145167.2,11343.5514
1722,36119,Westchester,NY,"Westchester County, NY",2289600900.0,278247332.27,181483.9013950539,22055.11511334813
1723,36121,Wyoming,NY,"Wyoming County, NY",7774800.0,960373.48,68803.53982300885,8498.8803539823
1724,36123,Yates,NY,"Yates County, NY",13178600.0,1050343.5,90264.38356164384,7194.133561643836
1725,37001,Alamance,NC,"Alamance County, NC",16780400.0,1734336.74,147196.49122807017,15213.480175438595
1726,37003,Alexander,NC,"Alexander County, NC",1910200.0,59226.18,272885.71428571426,8460.882857142857
1727,37005,Alleghany,NC,"Alleghany County, NC",1192000.0,144936.89,132444.44444444444,16104.09888888889
1728,37007,Anson,NC,"Anson County, NC",356700.0,21524.6,118900.0,7174.866666666666
1729,37009,Ashe,NC,"Ashe County, NC",11034800.0,795203.41,112600.0,8114.320510204082
1730,37011,Avery,NC,"Avery County, NC",20572000.0,2421275.48,134457.51633986927,15825.329934640522
1731,37013,Beaufort,NC,"Beaufort County, NC",1109117600.0,124145359.08,118558.80277926242,13270.481996793158
1732,37015,Bertie,NC,"Bertie County, NC",57885800.0,12850110.17,137823.33333333334,30595.500404761904
1733,37017,Bladen,NC,"Bladen County, NC",29266100.0,8717094.43,162589.44444444444,48428.302388888886
1734,37019,Brunswick,NC,"Brunswick County, NC",1894054000.0,88006537.54,192720.1872201872,8952.852242115972
1735,37021,Buncombe,NC,"Buncombe County, NC",154737900.0,23403461.54,208541.64420485176,31541.0532884097
1736,37023,Burke,NC,"Burke County, NC",12304600.0,2308443.76,201714.75409836063,37843.34032786885
1737,37025,Cabarrus,NC,"Cabarrus County, NC",52662100.0,5492732.0,217611.9834710744,22697.239669421488
1738,37027,Caldwell,NC,"Caldwell County, NC",11365600.0,1288242.72,149547.36842105264,16950.562105263158
1739,37029,Camden,NC,"Camden County, NC",54250100.0,3427906.74,189024.7386759582,11943.925923344948
1740,37031,Carteret,NC,"Carteret County, NC",1800795400.0,122869785.88,200712.81765492645,13694.80448952296
1741,37033,Caswell,NC,"Caswell County, NC",185000.0,0.0,185000.0,0.0
1742,37035,Catawba,NC,"Catawba County, NC",42051000.0,4497609.0200000005,201200.95693779903,21519.66038277512
1743,37037,Chatham,NC,"Chatham County, NC",5326500.0,756514.76,213060.0,30260.5904
1744,37039,Cherokee,NC,"Cherokee County, NC",7639100.0,542050.18,152782.0,10841.003600000002
1745,37041,Chowan,NC,"Chowan County, NC",53788800.0,5932404.14,190740.4255319149,21036.894113475177
1746,37043,Clay,NC,"Clay County, NC",7114500.0,137737.02,237150.0,4591.234
1747,37045,Cleveland,NC,"Cleveland County, NC",7856900.0,524510.0,160344.89795918367,10704.285714285714
1748,37047,Columbus,NC,"Columbus County, NC",90109000.0,21869246.61,141458.39874411302,34331.62733124019
1749,37049,Craven,NC,"Craven County, NC",1320583600.0,238495062.52,215008.72679908824,38830.1957863888
1750,37051,Cumberland,NC,"Cumberland County, NC",182648000.0,24648482.47,224383.2923832924,30280.690995085995
1751,37053,Currituck,NC,"Currituck County, NC",512764800.0,21221060.36,259233.973710819,10728.544165824063
1752,37055,Dare,NC,"Dare County, NC",4007983200.0,215587911.48,214514.1939627489,11538.637951188182
1753,37057,Davidson,NC,"Davidson County, NC",19180500.0,1381859.05,195719.38775510204,14100.602551020407
1754,37059,Davie,NC,"Davie County, NC",2610700.0,166563.34999999998,200823.0769230769,12812.565384615384
1755,37061,Duplin,NC,"Duplin County, NC",107872600.0,52712633.77,196847.8102189781,96190.93753649636
1756,37063,Durham,NC,"Durham County, NC",61683600.0,4861154.74,165816.12903225806,13067.620268817203
1757,37065,Edgecombe,NC,"Edgecombe County, NC",108258900.0,28108619.42,133652.96296296295,34701.99928395062
1758,37067,Forsyth,NC,"Forsyth County, NC",71815600.0,4689858.85,163589.0660592255,10683.049772209566
1759,37069,Franklin,NC,"Franklin County, NC",1257400.0,218710.86,54669.5652173913,9509.167826086956
1760,37071,Gaston,NC,"Gaston County, NC",14329500.0,931546.49,155755.4347826087,10125.505326086955
1761,37073,Gates,NC,"Gates County, NC",4980900.0,334327.03,191573.0769230769,12858.731923076924
1762,37075,Graham,NC,"Graham County, NC",1344000.0,18602.61,149333.33333333334,2066.956666666667
1763,37077,Granville,NC,"Granville County, NC",2557600.0,220340.54,142088.88888888888,12241.14111111111
1764,37079,Greene,NC,"Greene County, NC",13900600.0,2527062.67,169519.51219512196,30817.837439024388
1765,37081,Guilford,NC,"Guilford County, NC",90623200.0,8802322.94,137307.87878787878,13336.85293939394
1766,37083,Halifax,NC,"Halifax County, NC",6347600.0,761451.35,117548.14814814816,14100.950925925925
1767,37085,Harnett,NC,"Harnett County, NC",22426900.0,2698152.97,190058.4745762712,22865.703135593223
1768,37087,Haywood,NC,"Haywood County, NC",68472000.0,22089983.3,139454.1751527495,44989.78268839104
1769,37089,Henderson,NC,"Henderson County, NC",37263900.0,2955606.51,149654.2168674699,11869.9056626506
1770,37091,Hertford,NC,"Hertford County, NC",20792900.0,3074742.78,130772.95597484276,19338.00490566037
1771,37093,Hoke,NC,"Hoke County, NC",7716700.0,633625.31,192917.5,15840.63275
1772,37095,Hyde,NC,"Hyde County, NC",302317500.0,53706513.87,158947.16088328077,28236.86323343849
1773,37097,Iredell,NC,"Iredell County, NC",13284600.0,1130751.57,217780.32786885247,18536.91098360656
1774,37099,Jackson,NC,"Jackson County, NC",13762600.0,776435.1,211732.3076923077,11945.155384615384
1775,37101,Johnston,NC,"Johnston County, NC",60714400.0,11765950.06,186240.490797546,36091.87134969325
1776,37103,Jones,NC,"Jones County, NC",44420400.0,17126677.9,216684.8780487805,83544.77024390243
1777,37105,Lee,NC,"Lee County, NC",11185200.0,948559.53,186420.0,15809.3255
1778,37107,Lenoir,NC,"Lenoir County, NC",130697300.0,44291170.08,156899.51980792318,53170.672364945975
1779,37109,Lincoln,NC,"Lincoln County, NC",3359000.0,316378.64,223933.3333333333,21091.909333333333
1780,37111,McDowell,NC,"McDowell County, NC",8041700.0,748314.99,131831.1475409836,12267.458852459016
1781,37113,Macon,NC,"Macon County, NC",16325500.0,1835158.26,223636.98630136985,25139.15424657534
1782,37115,Madison,NC,"Madison County, NC",12201500.0,890227.3400000001,179433.82352941178,13091.578529411769
1783,37117,Martin,NC,"Martin County, NC",4882800.0,584757.11,116257.14285714286,13922.788333333334
1784,37119,Mecklenburg,NC,"Mecklenburg County, NC",415372700.0,52411476.65,151374.89067055393,19100.39236516035
1785,37121,Mitchell,NC,"Mitchell County, NC",4116900.0,889793.79,117625.71428571428,25422.679714285718
1786,37123,Montgomery,NC,"Montgomery County, NC",1226000.0,60219.11,245200.0,12043.822
1787,37125,Moore,NC,"Moore County, NC",27795400.0,1646062.19,217151.5625,12859.860859375
1788,37127,Nash,NC,"Nash County, NC",124953400.0,33912239.92,169773.64130434784,46076.41293478261
1789,37129,New Hanover,NC,"New Hanover County, NC",2678163500.0,171711120.45,248024.0322281904,15902.122656973512
1790,37131,Northampton,NC,"Northampton County, NC",3367800.0,282595.51,99052.9411764706,8311.632647058825
1791,37133,Onslow,NC,"Onslow County, NC",892196500.0,70595257.43,201489.72448057812,15942.92173215899
1792,37135,Orange,NC,"Orange County, NC",114980100.0,14726780.59,298649.6103896104,38251.37815584416
1793,37137,Pamlico,NC,"Pamlico County, NC",859240600.0,94507306.89,198027.33348697855,21780.895803180458
1794,37139,Pasquotank,NC,"Pasquotank County, NC",83403800.0,6569735.05,155894.95327102803,12279.87859813084
1795,37141,Pender,NC,"Pender County, NC",977571900.0,117247667.07,166027.83627717392,19912.98693444293
1796,37143,Perquimans,NC,"Perquimans County, NC",24967500.0,970896.69,158022.15189873418,6144.915759493671
1797,37145,Person,NC,"Person County, NC",1570200.0,33916.5,224314.2857142857,4845.214285714285
1798,37147,Pitt,NC,"Pitt County, NC",168639500.0,35684405.52,141713.8655462185,29986.895394957985
1799,37149,Polk,NC,"Polk County, NC",10831200.0,1502936.71,225650.0,31311.181458333333
1800,37151,Randolph,NC,"Randolph County, NC",8538700.0,341863.58,137720.96774193548,5513.92870967742
1801,37153,Richmond,NC,"Richmond County, NC",4731700.0,321904.62,189268.0,12876.1848
1802,37155,Robeson,NC,"Robeson County, NC",237648700.0,53775222.79,169627.90863668808,38383.456666666665
1803,37157,Rockingham,NC,"Rockingham County, NC",10265000.0,768744.48,93318.18181818182,6988.586181818182
1804,37159,Rowan,NC,"Rowan County, NC",14978200.0,1165786.23,208030.5555555556,16191.475416666666
1805,37161,Rutherford,NC,"Rutherford County, NC",14576600.0,1570867.81,182207.5,19635.847625
1806,37163,Sampson,NC,"Sampson County, NC",23408000.0,6078659.01,161434.4827586207,41921.78627586207
1807,37165,Scotland,NC,"Scotland County, NC",3055800.0,446235.39,169766.66666666666,24790.855
1808,37167,Stanly,NC,"Stanly County, NC",11007500.0,2672800.67,174722.22222222222,42425.40746031746
1809,37169,Stokes,NC,"Stokes County, NC",2475100.0,246662.21,145594.11764705885,14509.541764705882
1810,37171,Surry,NC,"Surry County, NC",4865300.0,1067139.65,76020.3125,16674.057031250002
1811,37173,Swain,NC,"Swain County, NC",11352000.0,984084.31,227040.0,19681.6862
1812,37175,Transylvania,NC,"Transylvania County, NC",14021000.0,1672617.7,134817.3076923077,16082.8625
1813,37177,Tyrrell,NC,"Tyrrell County, NC",71081800.0,9075818.57,119064.99162479062,15202.376164154104
1814,37179,Union,NC,"Union County, NC",13504700.0,973075.4,182495.94594594595,13149.667567567569
1815,37181,Vance,NC,"Vance County, NC",2611500.0,190831.69,200884.61538461535,14679.360769230769
1816,37183,Wake,NC,"Wake County, NC",301167700.0,30899295.83,183750.88468578405,18852.52948749237
1817,37185,Warren,NC,"Warren County, NC",735200.0,0.0,183800.0,0.0
1818,37187,Washington,NC,"Washington County, NC",29167900.0,2750997.79,186973.71794871797,17634.60121794872
1819,37189,Watauga,NC,"Watauga County, NC",49600100.0,3118412.59,181022.2627737226,11381.067846715328
1820,37191,Wayne,NC,"Wayne County, NC",174153900.0,46850823.05,146102.26510067115,39304.3817533557
1821,37193,Wilkes,NC,"Wilkes County, NC",5669700.0,853352.55,236237.5,35556.356250000004
1822,37195,Wilson,NC,"Wilson County, NC",73105600.0,12754576.44,147987.04453441297,25818.98064777328
1823,37197,Yadkin,NC,"Yadkin County, NC",531600.0,6153.299999999999,88600.0,1025.55
1824,37199,Yancey,NC,"Yancey County, NC",10882100.0,1195501.22,149069.86301369863,16376.72904109589
1825,38001,Adams,ND,"Adams County, ND",50000.0,12872.3,50000.0,12872.3
1826,38003,Barnes,ND,"Barnes County, ND",28036100.0,2700498.52,71887.43589743589,6924.355179487179
1827,38005,Benson,ND,"Benson County, ND",47644800.0,11171471.64,113170.54631828978,26535.562090261283
1828,38007,Billings,ND,"Billings County, ND",1668000.0,99600.9,128307.69230769233,7661.607692307693
1829,38009,Bottineau,ND,"Bottineau County, ND",238500.0,1800.4,79500.0,600.1333333333333
1830,38011,Bowman,ND,"Bowman County, ND",421000.0,14486.97,38272.72727272727,1316.9972727272727
1831,38013,Burke,ND,"Burke County, ND",43500.0,4585.15,14500.0,1528.3833333333332
1832,38015,Burleigh,ND,"Burleigh County, ND",167988300.0,15225589.02,241016.212338594,21844.460573888093
1833,38017,Cass,ND,"Cass County, ND",492253300.0,24769405.71,147160.92675635277,7404.904547085202
1834,38019,Cavalier,ND,"Cavalier County, ND",770100.0,255840.93,59238.46153846154,19680.07153846154
1835,38021,Dickey,ND,"Dickey County, ND",226000.0,20330.97,37666.66666666666,3388.4950000000003
1836,38027,Eddy,ND,"Eddy County, ND",811100.0,206481.61,35265.217391304344,8977.461304347828
1837,38029,Emmons,ND,"Emmons County, ND",5450400.0,1048879.54,66468.29268292683,12791.213902439024
1838,38031,Foster,ND,"Foster County, ND",735600.0,98119.29,66872.72727272728,8919.935454545453
1839,38033,Golden Valley,ND,"Golden Valley County, ND",228600.0,347.0,57150.0,86.75
1840,38035,Grand Forks,ND,"Grand Forks County, ND",335713100.0,75626008.73,106949.06021025805,24092.38889136668
1841,38037,Grant,ND,"Grant County, ND",292700.0,51290.73,20907.14285714286,3663.623571428572
1842,38039,Griggs,ND,"Griggs County, ND",678000.0,23044.11,135600.0,4608.822
1843,38041,Hettinger,ND,"Hettinger County, ND",1818600.0,239453.98,20206.666666666668,2660.599777777778
1844,38045,LaMoure,ND,"LaMoure County, ND",953000.0,101669.68,68071.42857142857,7262.120000000001
1845,38047,Logan,ND,"Logan County, ND",1068000.0,269679.56,267000.0,67419.89
1846,38049,McHenry,ND,"McHenry County, ND",4014300.0,651089.02,64746.77419354839,10501.435806451613
1847,38051,McIntosh,ND,"McIntosh County, ND",102000.0,7284.84,51000.0,3642.42
1848,38053,McKenzie,ND,"McKenzie County, ND",206600.0,0.0,103300.0,0.0
1849,38055,McLean,ND,"McLean County, ND",1037000.0,76661.57,103700.0,7666.157000000001
1850,38057,Mercer,ND,"Mercer County, ND",4404900.0,642742.69,56473.07692307692,8240.290897435896
1851,38059,Morton,ND,"Morton County, ND",31384500.0,2825280.66,145298.61111111112,13080.003055555557
1852,38061,Mountrail,ND,"Mountrail County, ND",366700.0,2913.8900000000003,91675.0,728.4725000000001
1853,38063,Nelson,ND,"Nelson County, ND",2625500.0,1017479.31,50490.38461538462,19566.909807692307
1854,38065,Oliver,ND,"Oliver County, ND",415500.0,67712.11,51937.5,8464.01375
1855,38067,Pembina,ND,"Pembina County, ND",38375500.0,4009057.32,61696.94533762058,6445.429774919614
1856,38069,Pierce,ND,"Pierce County, ND",185000.0,55785.67,15416.666666666666,4648.805833333333
1857,38071,Ramsey,ND,"Ramsey County, ND",122220700.0,37558922.3,109223.14566577302,33564.72055406613
1858,38073,Ransom,ND,"Ransom County, ND",8613900.0,720330.17,59406.206896551725,4967.794275862069
1859,38075,Renville,ND,"Renville County, ND",635600.0,123517.35,19260.60606060606,3742.95
1860,38077,Richland,ND,"Richland County, ND",26926900.0,2293139.39,120748.43049327354,10283.136278026906
1861,38079,Rolette,ND,"Rolette County, ND",131000.0,58523.6,32750.0,14630.9
1862,38081,Sargent,ND,"Sargent County, ND",877000.0,89159.32999999999,125285.71428571428,12737.047142857142
1863,38083,Sheridan,ND,"Sheridan County, ND",139900.0,139900.0,27980.0,27980.0
1864,38085,Sioux,ND,"Sioux County, ND",12100.0,373.85,6050.0,186.925
1865,38089,Stark,ND,"Stark County, ND",3575300.0,83137.08,123286.20689655172,2866.7958620689656
1866,38091,Steele,ND,"Steele County, ND",635200.0,134975.52,79400.0,16871.94
1867,38093,Stutsman,ND,"Stutsman County, ND",17238600.0,754083.23,135737.00787401575,5937.663228346457
1868,38095,Towner,ND,"Towner County, ND",1101500.0,374072.0,42365.38461538462,14387.384615384615
1869,38097,Traill,ND,"Traill County, ND",10044500.0,1425172.67,81662.60162601626,11586.769674796747
